,transcript_position,gene_ENSEMBL,gene_position,C001_L-92,C001_L-44,C001_L-3,C001_R+1,C002_L-92,C002_L-44,C002_L-3,C002_R+1,C003_L-92,C003_L-44,C003_L-3,C003_R+1,C004_L-92,C004_L-44,C004_L-3,C004_R+1,I4-FP1_methylKit p-value,I4-FP1_methylKit q-value,"I4-FP1_methylKit methylation difference, %"
ENST00000381605.9,2715,ENSG00000101307.16,2715,,,,,,,,,,,0.013530791,,,,0.03008305,0.017538404,1.0,1.0,1.20638794459767
ENST00000381605.9,2893,ENSG00000101307.16,2893,,,,,,,,,,,0.6325792,,,,0.5741128,0.65018517,1.0,1.0,1.61644853036234
ENST00000381605.9,3132,ENSG00000101307.16,3132,,,,,,,,,,,0.571871,,,,0.6523591,0.89686906,1.0,1.0,2.19779531641968
ENST00000381605.9,3149,ENSG00000101307.16,3149,,,,0.024555242,,,,,,,0.0727728,,,,,0.011331225,1.0,1.0,1.47939066519358
ENST00000381605.9,332,ENSG00000101307.16,332,,,,,,,,,,,0.001660049,,,,0.006940889,0.010386348,1.0,1.0,3.62274951871528
ENST00000381605.9,346,ENSG00000101307.16,346,,,,,,,,,,,0.9068472,,,,0.9711582,0.967418,1.0,1.0,1.54539172251581
ENST00000381605.9,360,ENSG00000101307.16,360,,,,,,,,,,,0.002348256,,,,0.0031649352,0.008113468,1.0,1.0,4.41493920979921
ENST00000381605.9,369,ENSG00000101307.16,369,,,,,,,,,,,0.96486914,,,,0.9616852,0.95254624,1.0,1.0,1.48328996523399
ENST00000381605.9,3703,ENSG00000101307.16,3703,,,,,,,,,,,,,,,,0.12181611,1.0,1.0,
ENST00000381605.9,3858,ENSG00000101307.16,3858,,,,,,,,,,,0.44160312,,,,,0.26189837,1.0,1.0,1.77918831279996
ENST00000381605.9,38,ENSG00000101307.16,38,,,,,,,,,,,,,,,0.08876832,0.07211451,1.0,1.0,2.43717049055338
ENST00000381605.9,390,ENSG00000101307.16,390,,,,,,,,,,,0.014664495,,,,0.014929915,0.02016288,1.0,1.0,2.04392113240304
ENST00000381605.9,4028,ENSG00000101307.16,4028,,,,,,,,,,,0.1414567,,,,,0.1053236,1.0,1.0,2.23369271303515
ENST00000381605.9,4043,ENSG00000101307.16,4043,,,,,,,,,,,0.21531992,,,,,0.26808128,1.0,1.0,3.73511117782321
ENST00000381605.9,4053,ENSG00000101307.16,4053,,,,,,,,,,,0.13179421,,,,,0.035287,1.0,1.0,0.803229519718658
ENST00000381605.9,4063,ENSG00000101307.16,4063,,,,,,,,,,,0.9300459,,,,,0.6085269,1.0,1.0,1.96289312172657
ENST00000381605.9,4110,ENSG00000101307.16,4110,,,,,,,,,,,0.7788104,,,,,0.82376975,1.0,1.0,3.17318470580259
ENST00000381605.9,502,ENSG00000101307.16,502,,,,,,,,,,,0.0072795986,,,,0.006461537,0.0062835934,1.0,1.0,1.37185024212991
ENST00000381605.9,597,ENSG00000101307.16,597,,,,,,,,,,,0.09699559,,,,0.06417513,0.3929382,1.0,1.0,7.3140741693032
ENST00000381605.9,639,ENSG00000101307.16,639,,,,,,,,,,,,,,,0.021794414,0.24560452,1.0,1.0,33.807449927307
ENST00000381605.9,647,ENSG00000101307.16,647,,,,,,,,,,,0.030728376,,,,0.032134343,0.04139199,1.0,1.0,1.97535155932405
ENST00000381605.9,657,ENSG00000101307.16,657,,,,,,,,,,,0.07248477,,,,0.6261811,0.24882898,1.0,1.0,1.06844626602412
ENST00000381605.9,669,ENSG00000101307.16,669,,,,,,,,,,,0.1308395,,,,0.19374865,0.7274935,1.0,1.0,6.72384527900972
ENST00000381605.9,713,ENSG00000101307.16,713,,,,,,,,,,,0.02347213,,,,0.045607734,0.017913198,1.0,1.0,0.77793427618792
ENST00000381605.9,774,ENSG00000101307.16,774,,,,,,,,,,,0.3484365,,,,0.6848422,0.63087785,1.0,1.0,1.83167769741116
ENST00000381605.9,788,ENSG00000101307.16,788,,,,,,,,,,,0.42856017,,,,0.7593555,0.65867805,1.0,1.0,1.66344648858786
ENST00000381605.9,861,ENSG00000101307.16,861,,,,,,,,,,,0.40365362,,,,0.29722786,0.36005086,1.0,1.0,1.54113442974695
ENST00000381605.9,907,ENSG00000101307.16,907,,,,,,,,,,,0.8198981,,,,0.5338772,0.92871916,1.0,1.0,2.05806493884177
ENST00000381605.9,917,ENSG00000101307.16,917,,,,,,,,,,,0.40844005,,,,0.67943966,0.18656641,1.0,1.0,0.514486321286385
ENST00000381605.9,947,ENSG00000101307.16,947,,,,,,,,,,,0.35215306,,,,0.41278458,0.3659325,1.0,1.0,1.43514639964638
ENST00000381605.9,953,ENSG00000101307.16,953,,,,,,,,,,,0.005024612,,,,0.042563163,0.013587797,1.0,1.0,0.856593757535417
ENST00000381605.9,975,ENSG00000101307.16,975,,,,,,,,,,,0.06065581,,,,0.23432246,0.27710027,1.0,1.0,2.81817643719993
ENST00000381652.4,3604,ENSG00000096968.14,4486,,,,,,,,,,,,,,,,0.3175344,1.0,1.0,
ENST00000381652.4,3669,ENSG00000096968.14,4551,,,,,,,,,,,,,,,,0.019601798,1.0,1.0,
ENST00000381652.4,3673,ENSG00000096968.14,4555,,,,,,,,,,,,,,,,0.009695995,1.0,1.0,
ENST00000381652.4,3679,ENSG00000096968.14,4561,,,,,,,,,,,,,,,,0.505607,1.0,1.0,
ENST00000381652.4,3706,ENSG00000096968.14,4588,,,,,,,,,,,0.30293974,,,,,0.54177123,1.0,1.0,5.3651385915892
ENST00000381652.4,3736,ENSG00000096968.14,4618,,,,,,,,,,,0.04215634,,,,,0.05126654,1.0,1.0,3.64831529492361
ENST00000381652.4,3786,ENSG00000096968.14,4668,,,,,,,,,,,0.054523967,,,,,0.09215678,1.0,1.0,5.07062041175397
ENST00000381652.4,3852,ENSG00000096968.14,4734,,,,,,,,,,,0.0022759556,,,,,0.0042670844,1.0,1.0,5.62456192027647
ENST00000381652.4,3874,ENSG00000096968.14,4756,,,,,,,,,,,0.3241621,,,,,0.16160867,1.0,1.0,1.49562829831124
ENST00000381652.4,3888,ENSG00000096968.14,4770,,,,,,,,,,,,,,,,0.05694406,1.0,1.0,
ENST00000381652.4,3907,ENSG00000096968.14,4789,,,,,,,,,,,0.049940087,,,,,0.046877883,1.0,1.0,2.81604733688189
ENST00000381652.4,3936,ENSG00000096968.14,4818,,,,,,,,,,,0.97556484,,,,,0.9747135,1.0,1.0,2.99738200897031
ENST00000381652.4,4009,ENSG00000096968.14,4891,,,,,,,,,,,0.027099181,,,,,0.18438794,1.0,1.0,20.4125659738572
ENST00000381652.4,4056,ENSG00000096968.14,4938,,,,,,,,,,,0.7541594,,,,,0.93977606,1.0,1.0,3.7383717288414
ENST00000381652.4,4103,ENSG00000096968.14,4985,,,,,,,,,,,0.0054569365,,,,,0.033789445,1.0,1.0,18.5760517829005
ENST00000381652.4,4116,ENSG00000096968.14,4998,,,,,,,,,,,0.005103695,,,,,0.008506822,1.0,1.0,5.00039010951869
ENST00000381652.4,4150,ENSG00000096968.14,5032,,,,,,,,,,,0.38709468,,,,,0.62988895,1.0,1.0,4.88166577231182
ENST00000381652.4,4174,ENSG00000096968.14,5056,,,,,,,,,,,,,,,,0.13542978,1.0,1.0,
ENST00000381652.4,4367,ENSG00000096968.14,5249,,,,,,,,,,,0.0046595098,,,,,0.010974717,1.0,1.0,7.06601175084984
ENST00000381652.4,4503,ENSG00000096968.14,5385,,,,,,,,,,,0.045636427,,,,,0.057343937,1.0,1.0,3.76961612266446
ENST00000381652.4,4541,ENSG00000096968.14,5423,,,,,,,,,,,0.17061377,,,,,0.41444916,1.0,1.0,7.28749783795293
ENST00000381652.4,4568,ENSG00000096968.14,5450,,,,,,,,,,,,,,,,0.028027797,1.0,1.0,
ENST00000381652.4,4646,ENSG00000096968.14,5528,,,,,,,,,,,,,,,,0.5206262,1.0,1.0,
ENST00000381652.4,4668,ENSG00000096968.14,5550,,,,,,,,,,,,,,,,0.11785352,1.0,1.0,
ENST00000381652.4,4678,ENSG00000096968.14,5560,,,,,,,,,,,,,,,,0.228829,1.0,1.0,
ENST00000381652.4,4742,ENSG00000096968.14,5624,,,,,,,,,,,,,,,,0.6466562,1.0,1.0,
ENST00000381652.4,4752,ENSG00000096968.14,5634,,,,,,,,,,,,,,,,0.013662708,1.0,1.0,
ENST00000381652.4,4785,ENSG00000096968.14,5667,,,,,,,,,,,,,,,,0.5593357,1.0,1.0,
ENST00000381652.4,4882,ENSG00000096968.14,5764,,,,,,,,,,,,,,,,0.5375045,1.0,1.0,
ENST00000381652.4,5123,ENSG00000096968.14,6005,,,,,,,,,,,,,,,,0.053153884,1.0,1.0,
ENST00000381652.4,5208,ENSG00000096968.14,6090,,,,,,,,,,,,,,,,0.08293104,1.0,1.0,
ENST00000381652.4,5953,ENSG00000096968.14,6835,,,,,,,,,,,,,,,,0.005208266,1.0,1.0,
ENST00000381652.4,5992,ENSG00000096968.14,6874,,,,,,,,,,,,,,,,0.012415672,1.0,1.0,
ENST00000381652.4,6100,ENSG00000096968.14,6982,,,,,,,,,,,,,,,,0.03290651,1.0,1.0,
ENST00000381652.4,6134,ENSG00000096968.14,7016,,,,,,,,,,,,,,,,0.0006263137,1.0,1.0,
ENST00000381652.4,6183,ENSG00000096968.14,7065,,,,,,,,,,,,,,,,0.28780943,1.0,1.0,
ENST00000381652.4,6209,ENSG00000096968.14,7091,,,,,,,,,,,,,,,,0.07587282,1.0,1.0,
ENST00000381652.4,6392,ENSG00000096968.14,7274,,,,,,,,,,,,,,,,0.00097526313,1.0,1.0,
ENST00000381652.4,6504,ENSG00000096968.14,7386,,,,,,,,,,,,,,,,0.3496004,1.0,1.0,
ENST00000381652.4,6643,ENSG00000096968.14,7525,,,,,,,,,,,,,,,,0.055616986,1.0,1.0,
ENST00000381652.4,6668,ENSG00000096968.14,7550,,,,,,,,,,,,,,,,0.014105022,1.0,1.0,
ENST00000381652.4,6675,ENSG00000096968.14,7557,,,,,,,,,,,,,,,,0.16914316,1.0,1.0,
ENST00000381652.4,6712,ENSG00000096968.14,7594,,,,,,,,,,,,,,,,0.0045675635,1.0,1.0,
ENST00000381774.9,100,ENSG00000103381.12,100,,0.024629653,,0.0091421725,,,,,0.016623925,,0.00686723,0.031141222,0.022494555,0.007243371,0.008794474,0.06934799,1.0,1.0,3.79552195574802
ENST00000381774.9,1113,ENSG00000103381.12,1113,,0.017341614,0.02100091,0.04604596,,,0.029089212,,0.021840382,,0.03832098,0.03806726,0.07426618,0.07975521,0.046047963,0.048396576,1.0,1.0,1.21322839033515
ENST00000381774.9,1234,ENSG00000103381.12,1234,,0.9397628,0.92714345,0.92385197,,,0.90263766,,0.9298512,,0.94630516,0.97399586,0.9398304,0.8946565,0.87982446,0.9439813,1.0,1.0,1.15835243455994
ENST00000381774.9,1292,ENSG00000103381.12,1292,,0.38086882,0.50488216,0.26609612,,,0.40274414,,0.36005855,,0.40046367,,0.4237837,0.5601285,0.5716217,0.60229266,1.0,1.0,0.722743600115946
ENST00000381774.9,1418,ENSG00000103381.12,1418,,,,0.2544033,,,,,,,0.32769582,,,,0.13517967,0.31284255,1.0,1.0,3.67644774191867
ENST00000381774.9,1450,ENSG00000103381.12,1450,,,,0.012299573,,,,,,,0.00475018,,,,0.021352232,0.00664953,1.0,1.0,2.17785655210713
ENST00000381774.9,1454,ENSG00000103381.12,1454,,,,0.085344054,,,,,,,0.017565977,,,,0.0737205,0.033537578,1.0,1.0,3.90687545100464
ENST00000381774.9,1507,ENSG00000103381.12,1507,,,,0.008917451,,,,,,,0.007047057,,,,0.023417508,0.0086247325,1.0,1.0,1.7274676497104
ENST00000381774.9,1542,ENSG00000103381.12,1542,,,,0.5216818,,,,,,,0.41179544,,,,0.5003791,0.5146316,1.0,1.0,3.40827337715433
ENST00000381774.9,1575,ENSG00000103381.12,1575,,,,0.252599,,,,,,,0.21892631,,,,0.31381616,0.28439307,1.0,1.0,3.02393051186626
ENST00000381774.9,1585,ENSG00000103381.12,1585,,,,0.015895104,,,,,,,0.0070035337,,,,0.013612616,0.009744692,1.0,1.0,3.73102587628183
ENST00000381774.9,159,ENSG00000103381.12,159,,0.20586589,,0.3405292,,,,,0.2957941,,0.31906334,,0.27026027,0.2417026,0.29352432,0.3113471,1.0,1.0,1.20256810292925
ENST00000381774.9,1626,ENSG00000103381.12,1626,,,,0.4638248,,,,,,,0.5295483,,,,0.69340223,0.76592445,1.0,1.0,3.01667782915143
ENST00000381774.9,1642,ENSG00000103381.12,1642,,,,0.16188055,,,,,,,0.035953738,,,,0.09350129,0.107411996,1.0,1.0,6.24060455960042
ENST00000381774.9,1748,ENSG00000103381.12,1748,,,,0.6132229,,,,,,,0.60594404,,,,0.4817966,0.7304584,1.0,1.0,3.70588700262224
ENST00000381774.9,1754,ENSG00000103381.12,1754,,,,0.0014110565,,,,,,,0.0027142882,,,,0.027987147,0.004113519,1.0,1.0,0.539835561172723
ENST00000381774.9,1886,ENSG00000103381.12,1886,,,,0.8649332,,,,,,,0.6997198,,,,0.88581705,0.7605467,1.0,1.0,3.07557638915803
ENST00000381774.9,1908,ENSG00000103381.12,1908,,,,0.03384175,,,,,,,0.020534908,,,,0.043642294,0.054933406,1.0,1.0,4.14984542330156
ENST00000381774.9,1947,ENSG00000103381.12,1947,,,,0.0020569563,,,,,,,0.0035316586,,,,0.009861445,0.004221022,1.0,1.0,1.4062412613608
ENST00000381774.9,1998,ENSG00000103381.12,1998,,,,0.63222295,,,,,,,0.79451084,,,,0.76193964,0.51544005,1.0,1.0,2.21207744431419
ENST00000381774.9,2004,ENSG00000103381.12,2004,,,,0.970343,,,,,,,0.95989305,,,,0.9816874,0.97888243,1.0,1.0,3.01181251078213
ENST00000381774.9,2032,ENSG00000103381.12,2032,,,,0.06848236,,,,,,,0.05532794,,,,0.021947622,0.020054007,1.0,1.0,3.43716815673239
ENST00000381774.9,2056,ENSG00000103381.12,2056,,,,0.0105745075,,,,,,,0.005181432,,,,0.0134780165,0.01945529,1.0,1.0,4.82808441524946
ENST00000381774.9,2077,ENSG00000103381.12,2077,,,,0.0006859422,,,,,,,0.0012402773,,,,0.0013917446,0.0006925583,1.0,1.0,1.57122609808071
ENST00000381774.9,2110,ENSG00000103381.12,2110,,,,0.20467648,,,,,,,0.39162478,,,,0.26017532,0.19404182,1.0,1.0,1.83515605474746
ENST00000381774.9,2152,ENSG00000103381.12,2152,,,,0.65623313,,,,,,,0.56681573,,,,0.39614266,0.56544596,1.0,1.0,3.80601831611851
ENST00000381774.9,2159,ENSG00000103381.12,2159,,,,0.0014922261,,,,,,,0.003915155,,,,0.0032748817,0.0043347715,1.0,1.0,2.43128005174159
ENST00000381774.9,2206,ENSG00000103381.12,2206,,,,0.013184631,,,,,,,0.011128485,,,,0.03249993,0.043988623,1.0,1.0,3.93137733745312
ENST00000381774.9,2253,ENSG00000103381.12,2253,,,,0.32553592,,,,,,,0.23761502,,,,0.27164423,0.3032965,1.0,1.0,3.70439468698899
ENST00000381774.9,2279,ENSG00000103381.12,2279,,,,0.75155574,,,,,,,0.7350437,,,,0.8350786,0.7814471,1.0,1.0,2.92907662033715
ENST00000381774.9,229,ENSG00000103381.12,229,,0.16106759,,0.39728332,,,,,,,0.197682,0.5770143,0.3132692,0.4574307,0.37960854,0.47340378,1.0,1.0,2.87802331895745
ENST00000381774.9,2314,ENSG00000103381.12,2314,,,,0.014173674,,,,,,,0.010237336,,,,0.010630429,0.13616338,1.0,1.0,21.6128158429999
ENST00000381774.9,2364,ENSG00000103381.12,2364,,,,0.12427063,,,,,,,0.09681114,,,,0.10612172,0.12114315,1.0,1.0,3.62800455283584
ENST00000381774.9,2401,ENSG00000103381.12,2401,,,,0.41146365,,,,,,,0.27753225,,,,0.36346978,0.25994855,1.0,1.0,3.14232483787921
ENST00000381774.9,2451,ENSG00000103381.12,2451,,,,0.031747926,,,,,,,0.14675859,,,,0.052310895,0.05314797,1.0,1.0,1.27939090212646
ENST00000381774.9,2567,ENSG00000103381.12,2567,,,,,,,,,,,0.0041340115,,,,0.012682641,0.019131755,1.0,1.0,3.41300178498663
ENST00000381774.9,2665,ENSG00000103381.12,2665,,,,,,,,,,,0.08233275,,,,0.08049892,0.08286403,1.0,1.0,1.52668144962217
ENST00000381774.9,2687,ENSG00000103381.12,2687,,,,,,,,,,,0.051190116,,,,0.26181832,0.11055569,1.0,1.0,1.05961064257066
ENST00000381774.9,268,ENSG00000103381.12,268,,0.9469428,,0.8385971,,,,,0.81030285,,0.78198624,0.7931068,0.7955799,0.80012035,0.86841166,0.81531394,1.0,1.0,1.46722947961321
ENST00000381774.9,274,ENSG00000103381.12,274,,0.27054062,,0.28444836,,,,,0.33437896,,0.36266604,0.23202124,0.13340509,0.27549,0.31783515,0.4308084,1.0,1.0,1.67727521596829
ENST00000381774.9,2783,ENSG00000103381.12,2783,,,,,,,,,,,0.6705762,,,,0.5537623,0.6780534,1.0,1.0,1.66143611427722
ENST00000381774.9,2852,ENSG00000103381.12,2852,,,,,,,,,,,0.06423335,,,,0.34293675,0.5250487,1.0,1.0,3.8685210431709
ENST00000381774.9,2879,ENSG00000103381.12,2879,,,,,,,,,,,0.003989184,,,,0.02485013,0.016942132,1.0,1.0,1.76239961879814
ENST00000381774.9,2900,ENSG00000103381.12,2900,,,,,,,,,,,0.36855054,,,,0.5101341,0.48540553,1.0,1.0,1.65726874433585
ENST00000381774.9,2915,ENSG00000103381.12,2915,,,,,,,,,,,0.39953426,,,,0.4489747,0.38006505,1.0,1.0,1.34376324087373
ENST00000381774.9,2930,ENSG00000103381.12,2930,,,,,,,,,,,0.006445384,,,,0.021984506,0.059105575,1.0,1.0,6.23698245051247
ENST00000381774.9,296,ENSG00000103381.12,296,,0.117974855,,0.15714112,,,,,0.08067274,,0.0871642,0.110763334,0.09148673,0.18557826,0.18747917,0.21656995,1.0,1.0,1.93697831317937
ENST00000381774.9,3079,ENSG00000103381.12,3079,,,,,,,0.0013250351,,,,0.00985862,,,,0.02700745,0.010314345,1.0,1.0,0.810215753615362
ENST00000381774.9,3100,ENSG00000103381.12,3100,,,,,,,,,,,0.4126985,,,,0.060061038,0.25062108,1.0,1.0,1.59037138241724
ENST00000381774.9,3110,ENSG00000103381.12,3110,,,,,,,0.8837563,,,,0.6484934,,,,0.9481605,0.8047535,1.0,1.0,0.973331144985615
ENST00000381774.9,312,ENSG00000103381.12,312,,0.22403097,,0.09324722,,,,,0.050441958,,0.23177151,0.111047305,0.10787964,0.23536763,0.14604226,0.1625741,1.0,1.0,1.10554326660604
ENST00000381774.9,3179,ENSG00000103381.12,3179,,,,,,,0.5363416,,,,0.2966967,,,,0.42167845,0.33180955,1.0,1.0,0.793349295767351
ENST00000381774.9,3232,ENSG00000103381.12,3232,,,,,,,0.01338917,,,,0.015799832,,,,0.04207332,0.033151306,1.0,1.0,1.39560310706687
ENST00000381774.9,3261,ENSG00000103381.12,3261,,,,,,,0.51250494,,,,0.57901615,,,,0.47887152,0.5864889,1.0,1.0,1.12039924844017
ENST00000381774.9,3289,ENSG00000103381.12,3289,,,,,,,0.53455734,,,,0.4212717,,,,0.33250353,0.3957824,1.0,1.0,0.921615449029593
ENST00000381774.9,3360,ENSG00000103381.12,3360,,,,,,,0.5103825,,,,0.62638074,,,,0.2702816,0.5737947,1.0,1.0,1.22340386820934
ENST00000381774.9,3374,ENSG00000103381.12,3374,,,,,,,0.07930632,,,,0.1790724,,,,0.05199765,0.073961124,1.0,1.0,0.714884873484408
ENST00000381774.9,3378,ENSG00000103381.12,3378,,,,,,,0.055181086,,,,0.027325606,,,,0.037284754,0.044116963,1.0,1.0,1.10484423904524
ENST00000381774.9,3387,ENSG00000103381.12,3387,,,,,,,0.89172506,,,,0.80451405,,,,0.8534948,0.92531586,1.0,1.0,1.08872050103455
ENST00000381774.9,346,ENSG00000103381.12,346,,0.20309691,,0.3720495,,,,,0.3752789,,0.27919516,0.23006983,0.22925898,0.23495956,0.2462738,0.24887152,1.0,1.0,1.62810553229512
ENST00000381774.9,3478,ENSG00000103381.12,3478,,,,,,,,,,,0.5874714,,,,0.5148212,0.7336055,1.0,1.0,1.99658103483594
ENST00000381774.9,3507,ENSG00000103381.12,3507,,,,,,,0.0041612266,,,,0.0039063334,,,,0.0077812197,0.01000185,1.0,1.0,1.89324039881758
ENST00000381774.9,3512,ENSG00000103381.12,3512,,,0.17899549,,,,0.17043105,,,,0.21539703,,,,0.3558912,0.07630905,1.0,1.0,0.24864068380265
ENST00000381774.9,353,ENSG00000103381.12,353,,0.0070366263,,0.011827052,,,,,0.0061334013,,0.012364304,0.0066717626,0.006846535,0.070419416,0.022978712,0.015527892,1.0,1.0,0.8115832069149
ENST00000381774.9,3605,ENSG00000103381.12,3605,,,,,,,0.05107062,,,,0.14173909,,,,0.1304594,0.05669991,1.0,1.0,0.526186154934506
ENST00000381774.9,3692,ENSG00000103381.12,3692,,,,,,,0.27511293,,,,0.3275787,,,,0.25691622,0.25536522,1.0,1.0,0.891215290786374
ENST00000381774.9,3783,ENSG00000103381.12,3783,,,,,,,,,,,0.55242544,,,,0.6094475,0.73133653,1.0,1.0,1.8883386594751
ENST00000381774.9,430,ENSG00000103381.12,430,,0.2793323,0.21455637,0.30122757,,,,,0.20483246,,0.2955009,0.42135993,0.37771887,0.28123146,0.2448823,0.2543088,1.0,1.0,1.54404873672078
ENST00000381774.9,457,ENSG00000103381.12,457,,0.008232999,0.006249559,0.029073799,,,,,0.48820132,,0.0618325,0.022008836,0.08161261,0.020035302,0.01935023,0.07031907,1.0,1.0,0.531287236629211
ENST00000381774.9,496,ENSG00000103381.12,496,,0.03136294,,0.087906264,,,,,0.22622828,,0.07473727,,0.0768338,0.06175349,0.079273485,0.061866462,1.0,1.0,0.816661113880511
ENST00000381774.9,522,ENSG00000103381.12,522,,0.05489739,0.031732656,0.044056,,,,,0.045889556,,0.052548338,0.04156504,0.08563626,0.047734678,0.057727586,0.050846457,1.0,1.0,1.0883545721928
ENST00000381774.9,543,ENSG00000103381.12,543,,0.93243283,0.70221424,0.9438526,,,,0.90019625,0.88514817,,0.8957361,0.96022063,0.8809163,0.77774763,0.94642526,0.9199521,1.0,1.0,1.85573309002419
ENST00000381774.9,556,ENSG00000103381.12,556,,0.062535286,0.029599499,0.07864197,,,,0.045150876,0.047841918,,0.030064559,0.027161658,0.008994448,0.017887747,0.05418588,0.12945923,1.0,1.0,3.35009925178528
ENST00000381774.9,5739,ENSG00000103381.12,5739,,,,,,,,,,,0.049405027,,,,,,1.0,1.0,0.0
ENST00000381774.9,5912,ENSG00000103381.12,5912,,,,,,,,,,,0.037646044,,,,,,1.0,1.0,0.0
ENST00000381774.9,5983,ENSG00000103381.12,5983,,,,,,,,,,,0.06542462,,,,,,1.0,1.0,0.0
ENST00000381774.9,6044,ENSG00000103381.12,6044,,,,,,,,,,,0.009051454,,,,,,1.0,1.0,0.0
ENST00000381774.9,6106,ENSG00000103381.12,6106,,,,,,,,,,,0.48437652,,,,,,1.0,1.0,0.0
ENST00000381774.9,619,ENSG00000103381.12,619,,0.06980357,0.11939702,0.090586066,,,,,0.07289211,,0.073724344,,0.0596488,0.19952966,0.1702024,0.11675252,1.0,1.0,0.812882203085595
ENST00000381774.9,655,ENSG00000103381.12,655,,0.6318899,0.33210537,0.5488324,,,0.3338456,0.15960145,0.3693202,,0.30910143,0.36703533,0.40792403,0.21651459,0.48260236,0.42590055,1.0,1.0,1.46080631349334
ENST00000381774.9,808,ENSG00000103381.12,808,,0.010165107,0.041194845,0.00903157,,,0.09242495,,0.006482601,,0.03875182,0.010461164,0.020745516,0.008714187,0.014005387,0.019170916,1.0,1.0,0.498919254427607
ENST00000381774.9,883,ENSG00000103381.12,883,,0.12104478,0.20830326,0.104614,,,0.338124,,0.175355,,0.12795861,0.12860797,0.15626541,0.21048418,0.36996323,0.27091312,1.0,1.0,0.885743265116952
ENST00000381774.9,931,ENSG00000103381.12,931,,0.059488617,0.20357737,0.14036001,,,0.10246692,0.1540763,0.14919057,,0.09587769,0.19102284,0.05371504,0.06221298,0.18716241,0.20029004,1.0,1.0,2.25157764037092
ENST00000381799.10,1013,ENSG00000168421.14,7033,,,,0.32039508,,,,,,,0.56640416,,,,,0.55411005,1.0,1.0,4.63187874538209
ENST00000381799.10,1104,ENSG00000168421.14,7124,,,,,,,,,,,0.70487785,,,,,0.908212,1.0,1.0,3.86540164370323
ENST00000381799.10,1132,ENSG00000168421.14,7152,,,,0.0021563887,,,0.0047816276,,,,0.0032400726,,,,,0.11756472,1.0,1.0,44.7739652623766
ENST00000381799.10,1176,ENSG00000168421.14,7196,,,,0.002340603,,,0.0032434582,,,,0.0032854318,,,,,0.004483259,1.0,1.0,3.13553850654552
ENST00000381799.10,1186,ENSG00000168421.14,7206,,,,,,,0.9383011,,,,0.9784285,,,,,0.988815,1.0,1.0,1.5476596177155
ENST00000381799.10,1219,ENSG00000168421.14,7239,,,,,,,0.9755068,,,,0.9879528,,,,,0.99829644,1.0,1.0,1.52531242303126
ENST00000381799.10,1343,ENSG00000168421.14,7363,,0.05658094,,0.03496959,,,0.088258326,,,,0.03775706,,,,0.020849705,0.21193418,1.0,1.0,3.64082457818997
ENST00000381799.10,1361,ENSG00000168421.14,7381,,,,,,,0.9162698,,,,0.9776675,,,,,0.9802181,1.0,1.0,1.55266718702884
ENST00000381799.10,1398,ENSG00000168421.14,7418,,,,,,,0.8020462,,,,0.80361825,,,,,0.81585467,1.0,1.0,1.52433094598314
ENST00000381799.10,1494,ENSG00000168421.14,7514,,,,,,,0.8299484,,,,0.9298795,,,,,0.9192274,1.0,1.0,1.56701811580552
ENST00000381799.10,1508,ENSG00000168421.14,7528,,,,,,,0.036096253,,,,0.06562605,,,,,0.02289722,1.0,1.0,0.675286126779886
ENST00000381799.10,1515,ENSG00000168421.14,7535,,,,,,,0.011915338,,,,0.013416076,,,,,0.010354519,1.0,1.0,1.22628594676949
ENST00000381799.10,1583,ENSG00000168421.14,7603,,,,,,,0.06559708,,,,0.0067492127,,,,,0.08556257,1.0,1.0,3.54804234495349
ENST00000381799.10,1589,ENSG00000168421.14,7609,,,,,,,0.09485348,,,,0.13283853,,,,,0.24353275,1.0,1.0,3.20871272558048
ENST00000381799.10,1676,ENSG00000168421.14,7696,,,,,,,0.01400361,,,,0.007891309,,,,,0.0076815607,1.0,1.0,1.05251278161842
ENST00000381799.10,1721,ENSG00000168421.14,7741,,,,,,,0.38051337,,,,0.4321805,,,,,0.2773996,1.0,1.0,1.0240003409894
ENST00000381799.10,206,ENSG00000168421.14,6226,,,,,,,,,,,,,,,,0.26445854,1.0,1.0,
ENST00000381799.10,245,ENSG00000168421.14,6265,,,,,,,,,,,,,,,,0.11263828,1.0,1.0,
ENST00000381799.10,297,ENSG00000168421.14,6317,,,,,,,,,,,,,,,,0.15395083,1.0,1.0,
ENST00000381799.10,371,ENSG00000168421.14,6391,,,,,,,,,,,0.03808379,,,,,0.07803861,1.0,1.0,6.14738790440762
ENST00000381799.10,397,ENSG00000168421.14,6417,,,,,,,,,,,,,,,,0.11080706,1.0,1.0,
ENST00000381799.10,452,ENSG00000168421.14,6472,,,,,,,,,,,,,,,,0.026354719,1.0,1.0,
ENST00000381799.10,485,ENSG00000168421.14,6505,,,,,,,,,,,,,,,,0.6999892,1.0,1.0,
ENST00000381799.10,571,ENSG00000168421.14,6591,,,,,,,,,,,,,,,,0.9613199,1.0,1.0,
ENST00000381799.10,584,ENSG00000168421.14,6604,,,,,,,,,,,0.99753493,,,,,0.9814097,1.0,1.0,2.95150476585316
ENST00000381799.10,58,ENSG00000168421.14,6078,,,,,,,,,,,,,,,,0.40063062,1.0,1.0,
ENST00000381799.10,651,ENSG00000168421.14,6671,,,,,,,,,,,,,,,,0.013291443,1.0,1.0,
